"Year","c","chemistry","MWh","unit","share_units","kwh_veh","kwh_veh_total"
"2018","Brazil","LFP",0.41,5,0.0666666666666667,3.52711111111111,52.9066666666667
"2018","Brazil","LMO",0.0305,5,0.0666666666666667,3.52711111111111,52.9066666666667
"2018","Brazil","NCA",0.695,8,0.106666666666667,5.64337777777778,52.9066666666667
"2018","Brazil","NMC 111",0.00123415941184919,0.0248356880760473,0.00033114250768063,0.0175196462730232,52.9066666666667
"2018","Brazil","NMC 532",0.564988098748705,11.3695751557551,0.151594335410067,8.0203509720953,52.9066666666667
"2018","Brazil","NMC 622",0.432145348147806,8.69630532901146,0.115950737720153,6.13456703031422,52.9066666666667
"2018","Canada","NMC 811",280.78200220535,6479.84567119938,0.304118161693311,17.5104948749921,57.5779321349791
"2018","Canada","NCA",718.095,9026,0.423616651804571,24.3909708288507,57.5779321349791
"2018","Canada","NMC 111",75.2877338806138,2278.36018825574,0.106930125698397,6.15681552064707,57.5779321349791
"2018","Canada","NMC 532",86.4923874276909,1996.05857164282,0.0936808828855691,5.39395151713023,57.5779321349791
"2018","Canada","NMC 622",66.1558764863454,1526.73556890207,0.071654177918152,4.12569939335908,57.5779321349791
"2018","Chile","NMC 811",1.05936119896894,34.9666899415176,0.537949076023347,14.0950934057748,26.2015384615385
"2018","Chile","LMO",0.0671,11,0.169230769230769,4.43410650887574,26.2015384615385
"2018","Chile","NMC 111",0.000712827819165146,0.0235285465983606,0.000361977639974778,0.00948437105601606,26.2015384615385
"2018","Chile","NMC 532",0.32632675359325,10.7711764633469,0.165710407128414,4.34186760585233,26.2015384615385
"2018","Chile","NMC 622",0.249599219618645,8.23860504853718,0.126747769977495,3.32098656997957,26.2015384615385
"2018","China","NMC 811",18800.3151755673,476389.467841042,0.53721268842446,21.6524858974542,40.3052391799544
"2018","China","LFP",4820.5885,100119,0.11290173436478,4.55053140740416,40.3052391799544
"2018","China","LMO",168.6294,7570,0.00853650285301879,0.344065789251286,40.3052391799544
"2018","China","NCA",1339.815,15220,0.0171632197388304,0.691767676671673,40.3052391799544
"2018","China","NMC 111",843.311036650346,34942.5693344242,0.0394038761975058,1.58818265475778,40.3052391799544
"2018","China","NMC 532",5535.36094173071,143091.68838964,0.161360978359503,6.50369282709121,40.3052391799544
"2018","China","NMC 622",4233.8599460516,109447.274434894,0.123421000061902,4.97451292732414,40.3052391799544
"2018","Colombia","NMC 811",6.37429807007961,183.251356545361,0.471083178779847,12.9535764057034,27.4974293059126
"2018","Colombia","LFP",0.1225,2,0.0051413881748072,0.141374957871016,27.4974293059126
"2018","Colombia","LMO",0.64,101,0.259640102827764,7.1394353724863,27.4974293059126
"2018","Colombia","NMC 111",0.0942891669021159,3.12330701272845,0.00802906687076721,0.220778698671366,27.4974293059126
"2018","Colombia","NMC 532",1.96354557602198,56.4489433171698,0.145112964825629,3.99023349166413,27.4974293059126
"2018","Colombia","NMC 622",1.5018671869963,43.1763931247411,0.110993298521185,3.05203037951635,27.4974293059126
"2018","Czechia","NMC 811",8.47191094779354,220.160640372518,0.288924724898318,11.936724051032,41.3143044619423
"2018","Czechia","LMO",0.3525,14,0.0183727034120735,0.759055462555369,41.3143044619423
"2018","Czechia","NCA",7.39,85,0.111548556430446,4.6085510226576,41.3143044619423
"2018","Czechia","NMC 111",10.6613006182697,323.148142700804,0.424078927428877,17.5205259236906,41.3143044619423
"2018","Czechia","NMC 532",2.60969648408431,67.8185184729249,0.0890006804106626,3.67700120780613,41.3143044619423
"2018","Czechia","NMC 622",1.99609194985243,51.8726984537526,0.0680744074196228,2.8124467942006,41.3143044619423
"2018","Denmark","NMC 811",34.694726797528,922.732095678936,0.572059575746396,23.008746840667,40.2208927464352
"2018","Denmark","NCA",8.315,95,0.0588964662120273,2.36886845065799,40.2208927464352
"2018","Denmark","NMC 111",3.00464554679148,93.6208922019012,0.0580414706769381,2.33447976694249,40.2208927464352
"2018","Denmark","NMC 532",10.6874006464098,284.239378893876,0.176217841843693,7.08763891680345,40.2208927464352
"2018","Denmark","NMC 622",8.17452700927078,217.407633225287,0.134784645520946,5.42115877136428,40.2208927464352
"2018","Eastern Europe/Central Asia","NMC 811",19.8983129362567,552.344194816935,0.456860376192668,20.5109525353278,44.8954507857734
"2018","Eastern Europe/Central Asia","LFP",1.3084,31,0.0256410256410256,1.15116540476342,44.8954507857734
"2018","Eastern Europe/Central Asia","LMO",0.36,12,0.00992555831265509,0.44561241474713,44.8954507857734
"2018","Eastern Europe/Central Asia","NCA",19.169,225,0.186104218362283,8.35523277650869,44.8954507857734
"2018","Eastern Europe/Central Asia","NMC 111",2.72508926801286,88.3716638934889,0.0730948419300984,3.28162587856661,44.8954507857734
"2018","Eastern Europe/Central Asia","NMC 532",6.12949753945219,170.14469487472,0.140731757547329,6.31821569496148,44.8954507857734
"2018","Eastern Europe/Central Asia","NMC 622",4.68830025627821,130.139446414856,0.107642222013942,4.83264608089822,44.8954507857734
"2018","Egypt","NMC 811",0.0854741309681541,2.59012518085315,0.647531295213288,21.3685327420385,33
"2018","Egypt","NMC 111",5.75142250182147e-05,0.00174285530358226,0.000435713825895566,0.0143785562545537,33
"2018","Egypt","NMC 532",0.0263295424659591,0.797864923210881,0.19946623080272,6.58238561648977,33
"2018","Egypt","NMC 622",0.0201388123408687,0.610267040632383,0.152566760158096,5.03470308521716,33
"2018","Finland","NMC 811",14.9105736286173,367.797775681148,0.416532022288956,20.3100636689139,48.7599093997735
"2018","Finland","LMO",0.06,2,0.00226500566251416,0.110441470894164,48.7599093997735
"2018","Finland","NCA",14.99,172,0.194790486976217,9.49796649689812,48.7599093997735
"2018","Finland","NMC 111",4.98823309512613,141.247485453109,0.159963177183589,7.79979002677169,48.7599093997735
"2018","Finland","NMC 532",4.59306900344808,113.296819095945,0.128308968398579,6.2563336742931,48.7599093997735
"2018","Finland","NMC 622",3.51312427280844,86.6579197697984,0.0981403394901455,4.78531406200251,48.7599093997735
"2018","France","NMC 811",791.49135930892,23092.9085811915,0.575294800358524,20.2194144433683,35.1461797164993
"2018","France","LMO",40.294,1908,0.0475324481203757,1.6705839640039,35.1461797164993
"2018","France","NCA",108.935,1252,0.0311900550559279,1.09621128036315,35.1461797164993
"2018","France","NMC 111",39.784982333668,1333.53886217291,0.0332213662383327,1.16760410824009,35.1461797164993
"2018","France","NMC 532",243.811842487504,7113.56418911741,0.177214423883745,6.228409990174,35.1461797164993
"2018","France","NMC 622",186.485615869908,5440.98836751817,0.135546906343095,4.76395593034992,35.1461797164993
"2018","Germany","NMC 811",652.573621409114,19475.7987661301,0.455371852653325,16.1650810997637,35.4986392012907
"2018","Germany","LFP",14.77,211,0.0049334798569057,0.175131821447131,35.4986392012907
"2018","Germany","LMO",4.9496,443,0.0103579695573897,0.367693824175729,35.4986392012907
"2018","Germany","NCA",167.32,1984,0.0463887395075873,1.6467371267825,35.4986392012907
"2018","Germany","NMC 111",323.853806729458,10067.1049647415,0.235383220667808,8.35578402452428,35.4986392012907
"2018","Germany","NMC 532",201.019474341981,5999.34582385342,0.140273231168683,4.97950882285633,35.4986392012907
"2018","Germany","NMC 622",153.754797519447,4588.75044527505,0.107291506588301,3.808702481741,35.4986392012907
"2018","Greece","NMC 811",1.19327067081905,33.0240960558777,0.418026532352882,15.4632776644915,36.9911392405063
"2018","Greece","NCA",0.27,3,0.0379746835443038,1.40472680660151,36.9911392405063
"2018","Greece","NMC 111",0.81030293343836,25.0222214051207,0.316736979811654,11.7164617228303,36.9911392405063
"2018","Greece","NMC 532",0.367576370123253,10.1727777709387,0.128769338872642,4.76332454414585,36.9911392405063
"2018","Greece","NMC 622",0.281150025619339,7.78090476806289,0.0984924654185176,3.64334850243714,36.9911392405063
"2018","Hungary","NMC 811",24.3752795582319,642.998576146795,0.450910642459183,16.1514231647825,35.8195652173913
"2018","Hungary","LMO",1.1175,39,0.0273492286115007,0.979637477894993,35.8195652173913
"2018","Hungary","NCA",1.789,26,0.0182328190743338,0.653091651929996,35.8195652173913
"2018","Hungary","NMC 111",10.5452017498337,368.432663829114,0.258367926948888,9.25462680942788,35.8195652173913
"2018","Hungary","NMC 532",7.50858711259912,198.069967187101,0.138898995222371,4.97530161799784,35.8195652173913
"2018","Hungary","NMC 622",5.74313157933527,151.498792836989,0.106240387683723,3.80548449535806,35.8195652173913
"2018","India","NMC 811",18.7266050575683,874.167248537939,0.486459236804641,9.03888364880743,18.5809682804674
"2018","India","LFP",4.47,447,0.248747913188648,4.62197708479073,18.5809682804674
"2018","India","NMC 111",0.0126008438448998,0.588213664959014,0.000327330920956602,0.00608212545951082,18.5809682804674
"2018","India","NMC 532",5.76856339481467,269.279411583672,0.149849422138938,2.78434735960999,18.5809682804674
"2018","India","NMC 622",4.41223070377213,205.965126213429,0.114616096946817,2.12967806179978,18.5809682804674
"2018","Indonesia","NCA",1.2,14,1,85.7142857142857,85.7142857142857
"2018","Ireland","NMC 811",26.3888428738271,690.915891992579,0.518705624619053,21.7550668709878,41.9410660660661
"2018","Ireland","LMO",1.9575,69,0.0518018018018018,2.17262279171063,41.9410660660661
"2018","Ireland","NCA",10.47,121,0.0908408408408408,3.8099617072027,41.9410660660661
"2018","Ireland","NMC 111",2.70275664554672,75.4649066522306,0.0566553353244974,2.37618516183987,41.9410660660661
"2018","Ireland","NMC 532",8.12884730390326,212.830468266502,0.159782633833711,6.7014540018297,41.9410660660661
"2018","Ireland","NMC 622",6.21755317672288,162.788733088688,0.122213763580096,5.1257755324954,41.9410660660661
"2018","Israel","NMC 811",3.09584712241473,84.1790683777275,0.647531295213288,23.8142086339595,36.7769230769231
"2018","Israel","NMC 111",0.0020831478016067,0.0566427973664236,0.000435713825895566,0.0160242138585131,36.7769230769231
"2018","Israel","NMC 532",0.953648049467805,25.9306100043536,0.19946623080272,7.33575422667543,36.7769230769231
"2018","Israel","NMC 622",0.729421680315856,19.8336788205525,0.152566760158096,5.61093600242966,36.7769230769231
"2018","Italy","NMC 811",105.293121320747,3157.36259545999,0.540736871974652,19.82220612104,36.6577667408803
"2018","Italy","LFP",0.14,2,0.000342524404863847,0.0125561797365577,36.6577667408803
"2018","Italy","LMO",5.523,322,0.0551464291830793,2.02154493758579,36.6577667408803
"2018","Italy","NCA",40.445,464,0.0794656619284124,2.91303369888139,36.6577667408803
"2018","Italy","NMC 111",5.4005501180874,177.124540615067,0.030334738930479,1.112003783859,36.6577667408803
"2018","Italy","NMC 532",32.4346053921379,972.597341394064,0.166569162766581,6.10605351492103,36.6577667408803
"2018","Italy","NMC 622",24.8084231690275,743.915522530875,0.127404610811933,4.67036850485647,36.6577667408803
"2018","Japan","NMC 811",690.349949640562,17518.3116607003,0.639914949616463,25.5753500781272,39.9667957334892
"2018","Japan","NCA",28.005,322,0.0117621274108708,0.470094543621549,39.9667957334892
"2018","Japan","NMC 111",0.464525838346736,11.7878018457786,0.000430588904360704,0.0172092587856912,39.9667957334892
"2018","Japan","NMC 532",212.656134780781,5396.35940813679,0.197120083581852,7.87825811548421,39.9667957334892
"2018","Japan","NMC 622",162.65538974031,4127.54112931712,0.150772250486453,6.02588373747051,39.9667957334892
"2018","Malaysia","NCA",5.305,62,1,85.5645161290323,85.5645161290323
"2018","Mexico","NMC 811",3.07383105837748,69.9333798830351,0.23080323393741,12.2909958476695,53.2531353135314
"2018","Mexico","LMO",0.5287,71,0.234323432343234,12.4784574497054,53.2531353135314
"2018","Mexico","NCA",10.86,124,0.409240924092409,21.7933623065277,53.2531353135314
"2018","Mexico","NMC 111",0.00206833353152625,0.0470570931967211,0.000155303937942974,0.00827042162200147,53.2531353135314
"2018","Mexico","NMC 532",0.946866197620513,21.5423529266938,0.0710968743455241,3.78613146989133,53.2531353135314
"2018","Mexico","NMC 622",0.724234410470481,16.4772100970744,0.0543802313434797,2.89591781811546,53.2531353135314
"2018","Morocco","NMC 811",0.0699333798830351,1.94259388563987,0.388518777127973,9.33999140215647,24.04
"2018","Morocco","LMO",0.0122,2,0.4,9.616,24.04
"2018","Morocco","NMC 111",4.70570931967211e-05,0.0013071414776867,0.00026142829553734,0.00628473622471764,24.04
"2018","Morocco","NMC 532",0.0215423529266938,0.598398692408161,0.119679738481632,2.87710091309844,24.04
"2018","Morocco","NMC 622",0.0164772100970743,0.457700280474288,0.0915400560948575,2.20062294852037,24.04
"2018","Netherlands","NMC 811",471.517525460786,8963.12818834234,0.359085300602634,22.4608265523785,62.5501141781179
"2018","Netherlands","LMO",3.6549,161,0.00645006209687112,0.403452120615239,62.5501141781179
"2018","Netherlands","NCA",746.736,8612,0.345018228436361,21.5809295822263,62.5501141781179
"2018","Netherlands","NMC 111",83.0625768737419,2352.03115077805,0.0942282420887804,5.89398730145654,62.5501141781179
"2018","Netherlands","NMC 532",145.246761440479,2761.01156677125,0.11061301898046,6.91885696681407,62.5501141781179
"2018","Netherlands","NMC 622",111.095636224994,2111.82909410836,0.0846051477948945,5.29206165462719,62.5501141781179
"2018","New Zealand","NMC 811",10.0328498880347,270.020550103941,0.334183849138541,18.0642087026544,54.054702970297
"2018","New Zealand","LFP",1.96,28,0.0346534653465347,1.87318277619841,54.054702970297
"2018","New Zealand","NCA",22.32,254,0.314356435643564,16.9924437555142,54.054702970297
"2018","New Zealand","NMC 111",3.90895095001843,109.181692665398,0.135125857259157,7.30418807775046,54.054702970297
"2018","New Zealand","NMC 532",3.09052978005735,83.1774182447343,0.10294234931279,5.56451811516743,54.054702970297
"2018","New Zealand","NMC 622",2.36386938188954,63.620338985926,0.0787380432994133,4.25616154301217,54.054702970297
"2018","Norway","NMC 811",753.30941747415,18859.348973087,0.392960410332486,18.4564063301103,46.967597357948
"2018","Norway","LFP",0.1128,2,4.16727439418248e-05,0.0019572686582605,46.967597357948
"2018","Norway","LMO",18.4594,911,0.0189819348655012,0.891535873837657,46.967597357948
"2018","Norway","NCA",757.235,8619,0.179588690017294,8.43484928277361,46.967597357948
"2018","Norway","NMC 111",315.459590293639,9348.69016517921,0.194792785722485,9.14894912804671,46.967597357948
"2018","Norway","NMC 532",232.050236401729,5809.45397212923,0.121047943911179,5.68533109062774,46.967597357948
"2018","Norway","NMC 622",177.489455830482,4443.50688960454,0.0925865624071123,4.34856838389378,46.967597357948
"2018","Poland","NMC 811",14.2666685086573,378.15827640456,0.506235979122571,20.5028282312936,40.5005354752343
"2018","Poland","LFP",0.07,1,0.00133868808567604,0.0542175843041958,40.5005354752343
"2018","Poland","LMO",1.995,67,0.0896921017402945,3.63257814838112,40.5005354752343
"2018","Poland","NCA",4.67,53,0.07095046854083,2.87353196812238,40.5005354752343
"2018","Poland","NMC 111",1.49609982129766,42.254456874323,0.0565655379843682,2.29093457781161,40.5005354752343
"2018","Poland","NMC 532",4.39471978353785,116.488278788789,0.15594147093546,6.31571307568181,40.5005354752343
"2018","Poland","NMC 622",3.36141188650723,89.098987932328,0.119275753590801,4.83073188963952,40.5005354752343
"2018","Portugal","NMC 811",94.2213722226723,2667.82893627875,0.563308474721019,22.2414429718169,39.48359375
"2018","Portugal","LMO",1.306,64,0.0135135135135135,0.533562077702703,39.48359375
"2018","Portugal","NCA",35.635,407,0.0859375,3.39312133789063,39.48359375
"2018","Portugal","NMC 111",4.60810010880671,146.79514096269,0.0309955956424598,1.22381750638615,39.48359375
"2018","Portugal","NMC 532",29.0240519913807,821.800870907207,0.173522143350339,6.85127781467406,39.48359375
"2018","Portugal","NMC 622",22.1997756771403,628.575051851355,0.132722772772668,5.24037204152958,39.48359375
"2018","Rest of EU","NMC 811",39.288054793253,1102.74579574823,0.513382586474967,19.9068160989454,38.775791433892
"2018","Rest of EU","LFP",0.4356,7,0.00325884543761639,0.126364311004304,38.775791433892
"2018","Rest of EU","LMO",0.3296,22,0.0102420856610801,0.397144977442097,38.775791433892
"2018","Rest of EU","NCA",14.71,168,0.0782122905027933,3.03274346410328,38.775791433892
"2018","Rest of EU","NMC 111",7.16803632638686,248.7420206455,0.115801685589153,4.49030200809812,38.775791433892
"2018","Rest of EU","NMC 532",12.1023343012319,339.690991057033,0.158142919486514,6.13211686275585,38.775791433892
"2018","Rest of EU","NMC 622",9.25677457912824,259.821192549237,0.120959586847876,4.69030371154298,38.775791433892
"2018","Rest of Middle East/Africa","NMC 811",2.75136047336126,82.8840057873009,0.47093185106421,17.4710365246514,37.0988636363636
"2018","Rest of Middle East/Africa","LFP",0.082,1,0.00568181818181818,0.210788997933884,37.0988636363636
"2018","Rest of Middle East/Africa","LMO",0.1037,17,0.0965909090909091,3.58341296487603,37.0988636363636
"2018","Rest of Middle East/Africa","NCA",1.91,22,0.125,4.63735795454545,37.0988636363636
"2018","Rest of Middle East/Africa","NMC 111",0.18655134804623,8.05577136971463,0.045771428237015,1.69806797460662,37.0988636363636
"2018","Rest of Middle East/Africa","NMC 532",0.847532014680758,25.5316775427482,0.145066349674706,5.38179672480695,37.0988636363636
"2018","Rest of Middle East/Africa","NMC 622",0.648256163911749,19.5285453002363,0.110957643751342,4.11640249494327,37.0988636363636
"2018","Rest of South America","NMC 811",4.75935501981767,159.940229917682,0.581600836064299,16.7604671480944,28.8178181818182
"2018","Rest of South America","LFP",0.1284,3,0.0109090909090909,0.314376198347107,28.8178181818182
"2018","Rest of South America","LMO",0.1815,18,0.0654545454545455,1.88625719008264,28.8178181818182
"2018","Rest of South America","NCA",0.085,1,0.00363636363636364,0.104792066115702,28.8178181818182
"2018","Rest of South America","NMC 111",0.183202496620332,6.10762131499621,0.0222095320545317,0.640030256650756,28.8178181818182
"2018","Rest of South America","NMC 532",1.46607679639999,49.2681590082719,0.179156941848261,5.16291217619377,28.8178181818182
"2018","Rest of South America","NMC 622",1.121365687162,37.6839897590497,0.137032690032908,3.94898314633379,28.8178181818182
"2018","Rest of South Asia/Oceania","NCA",4.735,54,1,87.6851851851852,87.6851851851852
"2018","Romania","NMC 811",9.86371471372498,306.929833931099,0.581306503657384,19.2895773837688,33.1831439393939
"2018","Romania","NCA",0.833,10,0.0189393939393939,0.628468635215794,33.1831439393939
"2018","Romania","NMC 111",1.4615371415671,44.2065283534745,0.0837244855179441,2.77824165419364,33.1831439393939
"2018","Romania","NMC 532",3.03842920057168,94.5469934004894,0.179066275379715,5.94198199061623,33.1831439393939
"2018","Romania","NMC 622",2.32401894413624,72.3166443149374,0.136963341505563,4.54487427559947,33.1831439393939
"2018","Russia","NMC 811",2.58559246178666,58.9253478644092,0.39023409181728,22.5759467277365,57.8523178807947
"2018","Russia","LMO",0.0427,7,0.0463576158940397,2.68189553089777,57.8523178807947
"2018","Russia","NCA",4.7,53,0.350993377483444,20.305780448226,57.8523178807947
"2018","Russia","NMC 111",0.00173980530680099,0.0396499581564965,0.000262582504347659,0.0151910065114559,57.8523178807947
"2018","Russia","NMC 532",0.796468659595262,18.1514270030475,0.120208125847997,6.95431870841289,57.8523178807947
"2018","Russia","NMC 622",0.609199073311277,13.8835751743867,0.0919442064528922,5.31918545901013,57.8523178807947
"2018","Singapore","NMC 811",10.7930516286151,295.274270617259,0.577836146022034,24.0259972495698,41.5792563600783
"2018","Singapore","LFP",2.624,32,0.0626223091976517,2.60378904798925,41.5792563600783
"2018","Singapore","NCA",1.955,23,0.0450097847358121,1.87147337824227,41.5792563600783
"2018","Singapore","NMC 111",0.00726247805002729,0.198685504608378,0.000388817034458665,0.0161667231529222,41.5792563600783
"2018","Singapore","NMC 532",3.32470313501974,90.9566012460404,0.177997262712408,7.40099381771141,41.5792563600783
"2018","Singapore","NMC 622",2.54298275831514,69.5704426320917,0.136145680297635,5.66083614341264,41.5792563600783
"2018","Slovakia","NMC 811",5.73557320048122,160.587761212896,0.498719755319551,16.7436639343402,33.5732919254658
"2018","Slovakia","NCA",0.197,5,0.015527950310559,0.521324408780525,33.5732919254658
"2018","Slovakia","NMC 111",1.75985937878425,69.1080570288221,0.214621295120566,7.2055433945043,33.5732919254658
"2018","Slovakia","NMC 532",1.76679208595817,49.4676252390746,0.153626165338741,5.15773609630744,33.5732919254658
"2018","Slovakia","NMC 622",1.35137533477635,37.8365565192078,0.117504833910583,3.94502409153338,33.5732919254658
"2018","South Africa","NMC 811",1.55796029628317,42.737065484077,0.647531295213288,23.6054590345935,36.4545454545455
"2018","South Africa","NMC 111",0.00104832746510473,0.0287571125091073,0.000435713825895566,0.0158837494712838,36.4545454545455
"2018","South Africa","NMC 532",0.479915751311345,13.1647712329795,0.19946623080272,7.27145077744462,36.4545454545455
"2018","South Africa","NMC 622",0.367075624940379,10.0694061704343,0.152566760158096,5.56175189303604,36.4545454545455
"2018","South Korea","NMC 811",907.278113787376,17489.8202837109,0.545125928304168,26.1755626843025,48.0174604164069
"2018","South Korea","LMO",36.3078,2733,0.085182645555417,4.09025431112206,48.0174604164069
"2018","South Korea","NCA",50.64,587,0.0182957237252213,0.878514189765331,48.0174604164069
"2018","South Korea","NMC 111",53.1208934557324,1765.76863043744,0.0550358007242688,2.64267938276284,48.0174604164069
"2018","South Korea","NMC 532",279.478917829539,5387.58289398147,0.167921172359477,8.06314824684785,48.0174604164069
"2018","South Korea","NMC 622",213.766474927353,4120.82819187017,0.128438729331448,6.1673016016064,48.0174604164069
"2018","Spain","NMC 811",140.806457181684,4196.65032427732,0.544100910706252,18.9856863221739,34.8936859847012
"2018","Spain","LMO",9.0266,481,0.0623622455594451,2.1760486138521,34.8936859847012
"2018","Spain","NCA",28.65,331,0.0429145598340464,1.49744717502088,34.8936859847012
"2018","Spain","NMC 111",14.1019464942976,422.823861305629,0.0548196371458096,1.91285920436114,34.8936859847012
"2018","Spain","NMC 532",43.3741712475285,1292.74064183243,0.167605424845382,5.84837106388718,34.8936859847012
"2018","Spain","NMC 622",33.1758250764901,988.785172584619,0.128197221909065,4.47327360540597,34.8936859847012
"2018","Sweden","NMC 811",141.369550396001,3768.63213814134,0.463546388455269,20.6216393694243,44.4866789667897
"2018","Sweden","LFP",5.81,83,0.0102091020910209,0.454169047262428,44.4866789667897
"2018","Sweden","LMO",2.1375,95,0.0116851168511685,0.519832042047358,44.4866789667897
"2018","Sweden","NCA",105.415,1220,0.150061500615006,6.67573780313449,44.4866789667897
"2018","Sweden","NMC 111",30.0885253910406,914.535854466712,0.112489034989756,5.00426358687322,44.4866789667897
"2018","Sweden","NMC 532",43.5476270818345,1160.89346327183,0.142791323895674,6.35231178538974,44.4866789667897
"2018","Sweden","NMC 622",33.3084971311236,887.938544120118,0.109217533102105,4.85872533265809,44.4866789667897
"2018","Switzerland","NMC 811",89.517963906761,2438.60285777324,0.428576952156985,20.9390572129826,48.8571704745167
"2018","Switzerland","LMO",1.6327,132,0.0231985940246046,1.13341766302921,48.8571704745167
"2018","Switzerland","NCA",127.444,1468,0.257996485061511,12.6049782524764,48.8571704745167
"2018","Switzerland","NMC 111",10.7358352578609,325.640898268323,0.0572303863388968,2.79611474168193,48.8571704745167
"2018","Switzerland","NMC 532",27.5752090773221,751.189825203045,0.13201930144166,6.45008951646178,48.8571704745167
"2018","Switzerland","NMC 622",21.091591758056,574.566418755389,0.100978280976343,4.93351308788481,48.8571704745167
"2018","Thailand","NMC 811",1.75869499779929,62.810535635689,0.299097788741376,16.4332870785619,54.9428571428571
"2018","Thailand","LFP",8.282,101,0.480952380952381,26.4248979591837,54.9428571428571
"2018","Thailand","NCA",0.27,3,0.0142857142857143,0.784897959183673,54.9428571428571
"2018","Thailand","NMC 111",0.271183398751132,9.04226424111187,0.0430584011481518,2.36575158308274,54.9428571428571
"2018","Thailand","NMC 532",0.541750282860188,19.3482243878639,0.0921344018469708,5.06212727862071,54.9428571428571
"2018","Thailand","NMC 622",0.414371320589388,14.7989757353353,0.0704713130254062,3.87189528422446,54.9428571428571
"2018","Turkey","NMC 811",4.906085611313,100.36735075806,0.522746618531561,29.3680139346486,56.1802083333333
"2018","Turkey","NCA",3.21,37,0.192708333333333,10.8263943142361,56.1802083333333
"2018","Turkey","NMC 111",0.00330122937328034,0.0675356430138127,0.000351748140696941,0.0197612838252168,56.1802083333333
"2018","Turkey","NMC 532",1.51127584429989,30.9172657744216,0.161027425908446,9.04655433491689,56.1802083333333
"2018","Turkey","NMC 622",1.15593731501383,23.6478478245049,0.123165874085963,6.91948446570649,56.1802083333333
"2018","United Arab Emirates","NMC 811",1.08914763854875,21.3685327420385,0.0989283923242524,7.89251629966518,79.7800925925926
"2018","United Arab Emirates","LMO",0.0305,5,0.0231481481481481,1.84676140260631,79.7800925925926
"2018","United Arab Emirates","NCA",15.52,178,0.824074074074074,65.7447059327846,79.7800925925926
"2018","United Arab Emirates","NMC 111",0.000732870655156342,0.0143785562545537,6.65673900673781e-05,0.00531075254322265,79.7800925925926
"2018","United Arab Emirates","NMC 532",0.335502200210175,6.58238561648977,0.0304740074837489,2.43121913872085,79.7800925925926
"2018","United Arab Emirates","NMC 622",0.256617290585917,5.03470308521716,0.0233088105797091,1.85957906627239,79.7800925925926
"2018","United Kingdom","NMC 811",351.00288598346,8693.75516953361,0.474964771062806,22.4377961147184,47.2409691870629
"2018","United Kingdom","LFP",1.26,18,0.000983391608391608,0.0464563726708442,47.2409691870629
"2018","United Kingdom","LMO",10.8038,415,0.0226726398601399,1.07107748102224,47.2409691870629
"2018","United Kingdom","NCA",262.366,3018,0.164881993006993,7.78918515114488,47.2409691870629
"2018","United Kingdom","NMC 111",48.4418844307492,1432.84989382647,0.0782806978707645,3.69805603605457,47.2409691870629
"2018","United Kingdom","NMC 532",108.123303360861,2678.03361475732,0.146308654652389,6.91176264623413,47.2409691870629
"2018","United Kingdom","NMC 622",82.7008262249299,2048.36132188259,0.111907851938516,5.28663538521783,47.2409691870629
"2018","United States","NMC 811",1345.04345900395,29151.211379207,0.12330942560587,8.90880568995806,72.247564581421
"2018","United States","LMO",1.8,60,0.000253799591382658,0.0183364023691568,72.247564581421
"2018","United States","NCA",14923.59,189005,0.799489862821321,57.7611954963748,72.247564581421
"2018","United States","NMC 111",78.1582590077278,2342.61540072799,0.00990924719119143,0.715918976398868,72.247564581421
"2018","United States","NMC 532",414.328621669164,8979.77024450766,0.0379843669794366,2.74427800643124,72.247564581421
"2018","United States","NMC 622",316.909660319163,6868.40297555732,0.029053297810798,2.09903000988888,72.247564581421
"2018","Uruguay","NMC 811",0.106842663710193,3.23765647606644,0.0925044707447555,1.9227714990517,20.7857142857143
"2018","Uruguay","LFP",0.41,5,0.142857142857143,2.96938775510204,20.7857142857143
"2018","Uruguay","LMO",0.1525,25,0.714285714285714,14.8469387755102,20.7857142857143
"2018","Uruguay","NMC 111",7.18927812727684e-05,0.00217856912947783,6.22448322707951e-05,0.00129380329934296,20.7857142857143
"2018","Uruguay","NMC 532",0.0329119280824488,0.997331154013601,0.02849517582896,0.592292583301955,20.7857142857143
"2018","Uruguay","NMC 622",0.0251735154260858,0.762833800790479,0.0217952514511565,0.45302986944904,20.7857142857143
"2018","Vietnam","NMC 111",0.0912,3,1,30.4,30.4
"2018","Western Europe non EU","NMC 811",14.6983128700464,377.510745109347,0.466638745499811,17.7419050447528,38.0206427688504
"2018","Western Europe non EU","LMO",0.24,8,0.00988875154511743,0.375976689926828,38.0206427688504
"2018","Western Europe non EU","NCA",0.595,7,0.00865265760197775,0.328979603685974,38.0206427688504
"2018","Western Europe non EU","NMC 111",7.234590268134,211.254021160497,0.261129816020392,9.92832345120696,38.0206427688504
"2018","Western Europe non EU","NMC 532",4.52768397299095,116.288812557986,0.143743896857832,5.4652353526341,38.0206427688504
"2018","Western Europe non EU","NMC 622",3.46311288882862,88.9464211721699,0.10994613247487,4.18022262664374,38.0206427688504
"2019","Argentina","NMC 811",0.786750523684145,22.6635953324651,0.647531295213288,22.4785863909756,34.7142857142857
"2019","Argentina","NMC 111",0.000529392298463113,0.0152499839063448,0.000435713825895566,0.0151254942418032,34.7142857142857
