"c","chemistry","share_units","bench_Region","year"
"Algeria","NMC 811-Si",0.647531295213288,"Rest of the World",2024
"Algeria","NMC 811-Si",0.723313767425227,"Rest of the World",2025
"Algeria","NMC 811-Si",0.770908093948566,"Rest of the World",2026
"Algeria","NMC 811-Si",0.804726958295588,"Rest of the World",2027
"Algeria","NMC 811-Si",0.839546360136711,"Rest of the World",2028
"Algeria","NMC 811-Si",0.869211814721452,"Rest of the World",2029
"Algeria","NMC 811-Si",0.886721650603154,"Rest of the World",2030
"Algeria","NMC 811-Si",0.899015670910692,"Rest of the World",2031
"Algeria","NMC 811-Si",0.909035879577473,"Rest of the World",2032
"Algeria","NMC 811-Si",0.917327649563342,"Rest of the World",2033
"Algeria","NMC 811-Si",0.924531436435737,"Rest of the World",2034
"Algeria","NMC 811-Si",0.930366038459552,"Rest of the World",2035
"Algeria","NMC 811-Si",0.935369751167649,"Rest of the World",2036
"Algeria","NMC 811-Si",0.940158694439971,"Rest of the World",2037
"Algeria","NMC 811-Si",0.945164254222224,"Rest of the World",2038
"Algeria","NMC 811-Si",0.950585867300583,"Rest of the World",2039
"Algeria","NMC 811-Si",0.953079162723989,"Rest of the World",2040
"Algeria","NMC 811-Si",0.956279425350365,"Rest of the World",2041
"Algeria","NMC 811-Si",0.959171712754497,"Rest of the World",2042
"Algeria","NMC 811-Si",0.961796059123444,"Rest of the World",2043
"Algeria","NMC 811-Si",0.964185913152988,"Rest of the World",2044
"Algeria","NMC 811-Si",0.96636943688601,"Rest of the World",2045
"Algeria","NMC 811-Si",0.968370508866071,"Rest of the World",2046
"Algeria","NMC 811-Si",0.970209507266553,"Rest of the World",2047
"Algeria","NMC 811-Si",0.971903927310179,"Rest of the World",2048
"Algeria","NMC 811-Si",0.97346887249228,"Rest of the World",2049
"Algeria","NMC 811-Si",0.974917448707978,"Rest of the World",2050
"Algeria","NMC 111",0.000435713825895566,"Rest of the World",2024
"Algeria","NMC 111",0.000272798448599775,"Rest of the World",2025
"Algeria","NMC 111",0.000198856391048479,"Rest of the World",2026
"Algeria","NMC 111",0.000144920633218841,"Rest of the World",2027
"Algeria","NMC 111",0.000112232960607304,"Rest of the World",2028
"Algeria","NMC 111",8.75280958931146e-05,"Rest of the World",2029
"Algeria","NMC 111",7.12750314338801e-05,"Rest of the World",2030
"Algeria","NMC 111",6.05319261719241e-05,"Rest of the World",2031
"Algeria","NMC 111",5.07095830920488e-05,"Rest of the World",2032
"Algeria","NMC 111",4.32604329197175e-05,"Rest of the World",2033
"Algeria","NMC 111",3.69388017991659e-05,"Rest of the World",2034
"Algeria","NMC 111",3.10969335386675e-05,"Rest of the World",2035
"Algeria","NMC 111",2.68431937210548e-05,"Rest of the World",2036
"Algeria","NMC 111",2.37817807112907e-05,"Rest of the World",2037
"Algeria","NMC 111",2.08757293804656e-05,"Rest of the World",2038
"Algeria","NMC 111",1.85599865242315e-05,"Rest of the World",2039
"Algeria","NMC 111",1.76235028315836e-05,"Rest of the World",2040
"Algeria","NMC 111",1.58652544204798e-05,"Rest of the World",2041
"Algeria","NMC 111",1.43138629219669e-05,"Rest of the World",2042
"Algeria","NMC 111",1.29401165656163e-05,"Rest of the World",2043
"Algeria","NMC 111",1.1719742341639e-05,"Rest of the World",2044
"Algeria","NMC 111",1.06324245371205e-05,"Rest of the World",2045
"Algeria","NMC 111",9.66104711092805e-06,"Rest of the World",2046
"Algeria","NMC 111",8.79110260893103e-06,"Rest of the World",2047
"Algeria","NMC 111",8.0102264875604e-06,"Rest of the World",2048
"Algeria","NMC 111",7.3078269238172e-06,"Rest of the World",2049
"Algeria","NMC 111",6.67478807632935e-06,"Rest of the World",2050
"Algeria","NMC 532",0.19946623080272,"Rest of the World",2024
"Algeria","NMC 532",0.156619258035735,"Rest of the World",2025
"Algeria","NMC 532",0.129693622600783,"Rest of the World",2026
"Algeria","NMC 532",0.110561997974843,"Rest of the World",2027
"Algeria","NMC 532",0.0908514170481343,"Rest of the World",2028
"Algeria","NMC 532",0.0740566029919746,"Rest of the World",2029
"Algeria","NMC 532",0.0641445233932221,"Rest of the World",2030
"Algeria","NMC 532",0.0571846671628276,"Rest of the World",2031
"Algeria","NMC 532",0.0515126589132091,"Rest of the World",2032
"Algeria","NMC 532",0.0468186606395051,"Rest of the World",2033
"Algeria","NMC 532",0.0427404881389893,"Rest of the World",2034
"Algeria","NMC 532",0.0394378408066803,"Rest of the World",2035
"Algeria","NMC 532",0.0366050857466111,"Rest of the World",2036
"Algeria","NMC 532",0.0338933461084068,"Rest of the World",2037
"Algeria","NMC 532",0.0310587808564549,"Rest of the World",2038
"Algeria","NMC 532",0.0279881402038229,"Rest of the World",2039
"Algeria","NMC 532",0.0265759389150879,"Rest of the World",2040
"Algeria","NMC 532",0.0247636269191655,"Rest of the World",2041
"Algeria","NMC 532",0.0231257002716886,"Rest of the World",2042
"Algeria","NMC 532",0.0216394916606752,"Rest of the World",2043
"Algeria","NMC 532",0.0202860623962905,"Rest of the World",2044
"Algeria","NMC 532",0.0190494670291294,"Rest of the World",2045
"Algeria","NMC 532",0.0179161853803132,"Rest of the World",2046
"Algeria","NMC 532",0.0168746791457843,"Rest of the World",2047
"Algeria","NMC 532",0.0159150423226555,"Rest of the World",2048
"Algeria","NMC 532",0.0150287230858094,"Rest of the World",2049
"Algeria","NMC 532",0.0142083006387128,"Rest of the World",2050
"Algeria","NMC 622",0.152566760158096,"Rest of the World",2024
"Algeria","NMC 622",0.119794176090438,"Rest of the World",2025
"Algeria","NMC 622",0.0991994270596026,"Rest of the World",2026
"Algeria","NMC 622",0.0845661230963499,"Rest of the World",2027
"Algeria","NMC 622",0.0694899898545476,"Rest of the World",2028
"Algeria","NMC 622",0.0566440541906799,"Rest of the World",2029
"Algeria","NMC 622",0.0490625509721901,"Rest of the World",2030
"Algeria","NMC 622",0.0437391300003083,"Rest of the World",2031
"Algeria","NMC 622",0.0394007519262264,"Rest of the World",2032
"Algeria","NMC 622",0.0358104293642333,"Rest of the World",2033
"Algeria","NMC 622",0.0326911366234741,"Rest of the World",2034
"Algeria","NMC 622",0.0301650238002287,"Rest of the World",2035
"Algeria","NMC 622",0.0279983198920185,"Rest of the World",2036
"Algeria","NMC 622",0.0259241776709109,"Rest of the World",2037
"Algeria","NMC 622",0.0237560891919406,"Rest of the World",2038
"Algeria","NMC 622",0.02140743250907,"Rest of the World",2039
"Algeria","NMC 622",0.0203272748580916,"Rest of the World",2040
"Algeria","NMC 622",0.0189410824760488,"Rest of the World",2041
"Algeria","NMC 622",0.017688273110892,"Rest of the World",2042
"Algeria","NMC 622",0.0165515090993154,"Rest of the World",2043
"Algeria","NMC 622",0.0155163047083798,"Rest of the World",2044
"Algeria","NMC 622",0.0145704636603236,"Rest of the World",2045
"Algeria","NMC 622",0.0137036447065051,"Rest of the World",2046
"Algeria","NMC 622",0.0129070224850541,"Rest of the World",2047
"Algeria","NMC 622",0.0121730201406775,"Rest of the World",2048
"Algeria","NMC 622",0.0114950965949864,"Rest of the World",2049
"Algeria","NMC 622",0.0108675758652329,"Rest of the World",2050
"Argentina","NMC 811-Si",0.457397452297475,"South America",2024
"Argentina","NMC 811-Si",0.534451166260958,"South America",2025
"Argentina","NMC 811-Si",0.597339233538489,"South America",2026
"Argentina","NMC 811-Si",0.649443612458992,"South America",2027
"Argentina","NMC 811-Si",0.696425572561635,"South America",2028
"Argentina","NMC 811-Si",0.738784200167769,"South America",2029
"Argentina","NMC 811-Si",0.76770719540849,"South America",2030
"Argentina","NMC 811-Si",0.787322497522119,"South America",2031
"Argentina","NMC 811-Si",0.805036536921949,"South America",2032
"Argentina","NMC 811-Si",0.820748097003991,"South America",2033
"Argentina","NMC 811-Si",0.83540939817891,"South America",2034
"Argentina","NMC 811-Si",0.849963451644146,"South America",2035
"Argentina","NMC 811-Si",0.864350509746922,"South America",2036
"Argentina","NMC 811-Si",0.878553756805491,"South America",2037
"Argentina","NMC 811-Si",0.892939568097807,"South America",2038
"Argentina","NMC 811-Si",0.90887257670042,"South America",2039
"Argentina","NMC 811-Si",0.913278591542877,"South America",2040
"Argentina","NMC 811-Si",0.921875734902391,"South America",2041
"Argentina","NMC 811-Si",0.929503892003218,"South America",2042
"Argentina","NMC 811-Si",0.936286836804032,"South America",2043
"Argentina","NMC 811-Si",0.942330570127735,"South America",2044
"Argentina","NMC 811-Si",0.947726157722052,"South America",2045
"Argentina","NMC 811-Si",0.952552070289114,"South America",2046
"Argentina","NMC 811-Si",0.956876120403049,"South America",2047
"Argentina","NMC 811-Si",0.960757071804094,"South America",2048
"Argentina","NMC 811-Si",0.964245981355653,"South America",2049
"Argentina","NMC 811-Si",0.967387322008259,"South America",2050
"Argentina","LFP",0.293628808864266,"South America",2024
"Argentina","LFP",0.270306935710951,"South America",2025
"Argentina","LFP",0.246725960050223,"South America",2026
"Argentina","LFP",0.217407997464485,"South America",2027
"Argentina","LFP",0.186051504777571,"South America",2028
"Argentina","LFP",0.157958524262818,"South America",2029
"Argentina","LFP",0.13923796630429,"South America",2030
"Argentina","LFP",0.126359407013694,"South America",2031
"Argentina","LFP",0.114719989838345,"South America",2032
"Argentina","LFP",0.104933181095579,"South America",2033
"Argentina","LFP",0.0964229379479198,"South America",2034
"Argentina","LFP",0.0884575429622676,"South America",2035
"Argentina","LFP",0.0806262798505427,"South America",2036
"Argentina","LFP",0.0730803200921808,"South America",2037
"Argentina","LFP",0.0656429228236312,"South America",2038
"Argentina","LFP",0.0573458317969962,"South America",2039
"Argentina","LFP",0.0545731583590566,"South America",2040
"Argentina","LFP",0.0497648676702485,"South America",2041
"Argentina","LFP",0.0454439038021226,"South America",2042
"Argentina","LFP",0.0415531285839519,"South America",2043
"Argentina","LFP",0.0380430969548538,"South America",2044
"Argentina","LFP",0.0348708858034243,"South America",2045
"Argentina","LFP",0.0319991208626167,"South America",2046
"Argentina","LFP",0.0293951650607851,"South America",2047
"Argentina","LFP",0.0270304390154216,"South America",2048
"Argentina","LFP",0.0248798500987436,"South America",2049
"Argentina","LFP",0.0229213110476556,"South America",2050
"Argentina","NMC 111",0.000307775694192159,"South America",2024
"Argentina","NMC 111",0.000180975126959203,"South America",2025
"Argentina","NMC 111",0.000122249829070104,"South America",2026
"Argentina","NMC 111",8.21670120450679e-05,"South America",2027
"Argentina","NMC 111",5.40563927326635e-05,"South America",2028
"Argentina","NMC 111",3.73506978215951e-05,"South America",2029
"Argentina","NMC 111",2.75007807694303e-05,"South America",2030
"Argentina","NMC 111",2.0088632876815e-05,"South America",2031
"Argentina","NMC 111",1.39226203400906e-05,"South America",2032
"Argentina","NMC 111",9.14274949264312e-06,"South America",2033
"Argentina","NMC 111",5.92198106518914e-06,"South America",2034
"Argentina","NMC 111",3.95212890655628e-06,"South America",2035
"Argentina","NMC 111",2.72934445983942e-06,"South America",2036
"Argentina","NMC 111",2.00511010542256e-06,"South America",2037
"Argentina","NMC 111",1.38042790819379e-06,"South America",2038
"Argentina","NMC 111",9.42126558335912e-07,"South America",2039
"Argentina","NMC 111",8.96574698651975e-07,"South America",2040
"Argentina","NMC 111",6.72827780037511e-07,"South America",2041
"Argentina","NMC 111",5.056271243627e-07,"South America",2042
"Argentina","NMC 111",3.80480260713761e-07,"South America",2043
"Argentina","NMC 111",2.86667155812507e-07,"South America",2044
"Argentina","NMC 111",2.1624134001192e-07,"South America",2045
"Argentina","NMC 111",1.63300480241128e-07,"South America",2046
"Argentina","NMC 111",1.23452244189603e-07,"South America",2047
"Argentina","NMC 111",9.34221496500405e-08,"South America",2048
"Argentina","NMC 111",7.07649472216548e-08,"South America",2049
"Argentina","NMC 111",5.36517081173298e-08,"South America",2050
"Argentina","NMC 532",0.140897199043473,"South America",2024
"Argentina","NMC 532",0.110523922663599,"South America",2025
"Argentina","NMC 532",0.0882853146472573,"South America",2026
"Argentina","NMC 532",0.0753969617716303,"South America",2027
"Argentina","NMC 532",0.0665593072035882,"South America",2028
"Argentina","NMC 532",0.0584856814177621,"South America",2029
"Argentina","NMC 532",0.0527104358127889,"South America",2030
"Argentina","NMC 532",0.0488975141262963,"South America",2031
"Argentina","NMC 532",0.0454590520546475,"South America",2032
"Argentina","NMC 532",0.0421047232684609,"South America",2033
"Argentina","NMC 532",0.0386212829174282,"South America",2034
"Argentina","NMC 532",0.0348891839729576,"South America",2035
"Argentina","NMC 532",0.0311752825882966,"South America",2036
"Argentina","NMC 532",0.0274035919259466,"South America",2037
"Argentina","NMC 532",0.0234668888669754,"South America",2038
"Argentina","NMC 532",0.0191405322174879,"South America",2039
"Argentina","NMC 532",0.0182150866601661,"South America",2040
"Argentina","NMC 532",0.0160684028244398,"South America",2041
"Argentina","NMC 532",0.0141946011219964,"South America",2042
"Argentina","NMC 532",0.0125559331058412,"South America",2043
"Argentina","NMC 532",0.0111203596583767,"South America",2044
"Argentina","NMC 532",0.00986060707116593,"South America",2045
"Argentina","NMC 532",0.00875339294199196,"South America",2046
"Argentina","NMC 532",0.00777878888642719,"South America",2047
"Argentina","NMC 532",0.00691969393078055,"South America",2048
"Argentina","NMC 532",0.00616139780469921,"South America",2049
"Argentina","NMC 532",0.00549121753811381,"South America",2050
"Argentina","NMC 622",0.107768764100594,"South America",2024
"Argentina","NMC 622",0.0845370002375324,"South America",2025
"Argentina","NMC 622",0.0675272419349612,"South America",2026
"Argentina","NMC 622",0.0576692612928471,"South America",2027
"Argentina","NMC 622",0.0509095590644728,"South America",2028
"Argentina","NMC 622",0.0447342434538288,"South America",2029
"Argentina","NMC 622",0.0403169016936614,"South America",2030
"Argentina","NMC 622",0.0374004927050138,"South America",2031
"Argentina","NMC 622",0.0347704985647184,"South America",2032
"Argentina","NMC 622",0.0322048558824758,"South America",2033
"Argentina","NMC 622",0.0295404589746771,"South America",2034
"Argentina","NMC 622",0.0266858692917222,"South America",2035
"Argentina","NMC 622",0.0238451984697784,"South America",2036
"Argentina","NMC 622",0.0209603260662767,"South America",2037
"Argentina","NMC 622",0.0179492397836782,"South America",2038
"Argentina","NMC 622",0.0146401171585379,"South America",2039
"Argentina","NMC 622",0.0139322668632017,"South America",2040
"Argentina","NMC 622",0.012290321775141,"South America",2041
"Argentina","NMC 622",0.0108570974455388,"South America",2042
"Argentina","NMC 622",0.00960372102591433,"South America",2043
"Argentina","NMC 622",0.00850568659187886,"South America",2044
"Argentina","NMC 622",0.0075421331620173,"South America",2045
"Argentina","NMC 622",0.00669525260579717,"South America",2046
"Argentina","NMC 622",0.00594980219749463,"South America",2047
"Argentina","NMC 622",0.0052927018275538,"South America",2048
"Argentina","NMC 622",0.00471269997595674,"South America",2049
"Argentina","NMC 622",0.00420009575426294,"South America",2050
"Australia","NMC 721",0.00953288846520496,"Rest of the World",2024
"Australia","NMC 721",0.00927603940714277,"Rest of the World",2025
"Australia","NMC 721",0.00887236510175854,"Rest of the World",2026
"Australia","NMC 721",0.00845369697116034,"Rest of the World",2027
"Australia","NMC 721",0.00842712075053849,"Rest of the World",2028
"Australia","NMC 721",0.0084647238549012,"Rest of the World",2029
"Australia","NMC 721",0.00835947149942695,"Rest of the World",2030
"Australia","NMC 721",0.00828057501443693,"Rest of the World",2031
"Australia","NMC 721",0.00817323473694023,"Rest of the World",2032
"Australia","NMC 721",0.00804186941233096,"Rest of the World",2033
"Australia","NMC 721",0.0079302557024029,"Rest of the World",2034
"Australia","NMC 721",0.00782413530788328,"Rest of the World",2035
"Australia","NMC 721",0.00773491168163754,"Rest of the World",2036
"Australia","NMC 721",0.0076604281445504,"Rest of the World",2037
"Australia","NMC 721",0.00763064215477805,"Rest of the World",2038
"Australia","NMC 721",0.00765119005705892,"Rest of the World",2039
"Australia","NMC 721",0.0075232810652664,"Rest of the World",2040
"Australia","NMC 721",0.00746185251313473,"Rest of the World",2041
"Australia","NMC 721",0.00740004209898666,"Rest of the World",2042
"Australia","NMC 721",0.00733792361871871,"Rest of the World",2043
"Australia","NMC 721",0.0072755670961627,"Rest of the World",2044
"Australia","NMC 721",0.00721303884761916,"Rest of the World",2045
"Australia","NMC 721",0.00715040155728121,"Rest of the World",2046
"Australia","NMC 721",0.00708771436198309,"Rest of the World",2047
"Australia","NMC 721",0.00702503294381208,"Rest of the World",2048
"Australia","NMC 721",0.00696240962922922,"Rest of the World",2049
"Australia","NMC 721",0.00689989349345067,"Rest of the World",2050
"Australia","NMCA 89:4:4:3",0.199412686411799,"Rest of the World",2024
"Australia","NMCA 89:4:4:3",0.194039817437461,"Rest of the World",2025
"Australia","NMCA 89:4:4:3",0.185595600559659,"Rest of the World",2026
"Australia","NMCA 89:4:4:3",0.176837736986376,"Rest of the World",2027
"Australia","NMCA 89:4:4:3",0.176281805217299,"Rest of the World",2028
"Australia","NMCA 89:4:4:3",0.177068401649824,"Rest of the World",2029
"Australia","NMCA 89:4:4:3",0.174866691744909,"Rest of the World",2030
"Australia","NMCA 89:4:4:3",0.173216304238779,"Rest of the World",2031
"Australia","NMCA 89:4:4:3",0.170970918365029,"Rest of the World",2032
"Australia","NMCA 89:4:4:3",0.168222967166679,"Rest of the World",2033
"Australia","NMCA 89:4:4:3",0.165888187963253,"Rest of the World",2034
"Australia","NMCA 89:4:4:3",0.163668320078354,"Rest of the World",2035
"Australia","NMCA 89:4:4:3",0.161801905395542,"Rest of the World",2036
"Australia","NMCA 89:4:4:3",0.160243829658245,"Rest of the World",2037
"Australia","NMCA 89:4:4:3",0.159620754683685,"Rest of the World",2038
"Australia","NMCA 89:4:4:3",0.160050583733811,"Rest of the World",2039
"Australia","NMCA 89:4:4:3",0.157374933456073,"Rest of the World",2040
"Australia","NMCA 89:4:4:3",0.156089946996022,"Rest of the World",2041
"Australia","NMCA 89:4:4:3",0.154796972597079,"Rest of the World",2042
"Australia","NMCA 89:4:4:3",0.153497553950646,"Rest of the World",2043
"Australia","NMCA 89:4:4:3",0.152193155842604,"Rest of the World",2044
"Australia","NMCA 89:4:4:3",0.150885165503243,"Rest of the World",2045
"Australia","NMCA 89:4:4:3",0.149574894185012,"Rest of the World",2046
"Australia","NMCA 89:4:4:3",0.148263578935322,"Rest of the World",2047
"Australia","NMCA 89:4:4:3",0.146952384533834,"Rest of the World",2048
"Australia","NMCA 89:4:4:3",0.145642405565911,"Rest of the World",2049
"Australia","NMCA 89:4:4:3",0.144334668606102,"Rest of the World",2050
"Australia","NMC 811-Si",0.236805384875778,"Rest of the World",2024
"Australia","NMC 811-Si",0.251037371077625,"Rest of the World",2025
"Australia","NMC 811-Si",0.259828073912465,"Rest of the World",2026
"Australia","NMC 811-Si",0.266352348946568,"Rest of the World",2027
"Australia","NMC 811-Si",0.284240963288342,"Rest of the World",2028
"Australia","NMC 811-Si",0.304318804846707,"Rest of the World",2029
"Australia","NMC 811-Si",0.319110466588515,"Rest of the World",2030
"Australia","NMC 811-Si",0.334499026455569,"Rest of the World",2031
"Australia","NMC 811-Si",0.348324743613965,"Rest of the World",2032
"Australia","NMC 811-Si",0.36059613852303,"Rest of the World",2033
"Australia","NMC 811-Si",0.373213267472513,"Rest of the World",2034
"Australia","NMC 811-Si",0.385605094246906,"Rest of the World",2035
"Australia","NMC 811-Si",0.398395587086611,"Rest of the World",2036
"Australia","NMC 811-Si",0.411581510602752,"Rest of the World",2037
"Australia","NMC 811-Si",0.426937257814345,"Rest of the World",2038
"Australia","NMC 811-Si",0.445088676937988,"Rest of the World",2039
"Australia","NMC 811-Si",0.454365423083071,"Rest of the World",2040
"Australia","NMC 811-Si",0.467236499544159,"Rest of the World",2041
"Australia","NMC 811-Si",0.47980981500691,"Rest of the World",2042
"Australia","NMC 811-Si",0.492087772676877,"Rest of the World",2043
"Australia","NMC 811-Si",0.504073170348887,"Rest of the World",2044
"Australia","NMC 811-Si",0.515769163111865,"Rest of the World",2045
"Australia","NMC 811-Si",0.527179227716987,"Rest of the World",2046
"Australia","NMC 811-Si",0.538307128659633,"Rest of the World",2047
"Australia","NMC 811-Si",0.549156886005956,"Rest of the World",2048
"Australia","NMC 811-Si",0.559732744977474,"Rest of the World",2049
"Australia","NMC 811-Si",0.570039147291811,"Rest of the World",2050
"Australia","LFP",0.431785060758467,"Rest of the World",2024
"Australia","LFP",0.432916084491133,"Rest of the World",2025
"Australia","LFP",0.44039873317936,"Rest of the World",2026
"Australia","LFP",0.449667615600888,"Rest of the World",2027
"Australia","LFP",0.440408731597747,"Rest of the World",2028
"Australia","LFP",0.428062891595104,"Rest of the World",2029
"Australia","LFP",0.420113849778111,"Rest of the World",2030
"Australia","LFP",0.408861197543902,"Rest of the World",2031
"Australia","LFP",0.399776604142889,"Rest of the World",2032
"Australia","LFP",0.392746376750442,"Rest of the World",2033
"Australia","LFP",0.384806608357983,"Rest of the World",2034
"Australia","LFP",0.376457140966985,"Rest of the World",2035
"Australia","LFP",0.367060109626082,"Rest of the World",2036
"Australia","LFP",0.357223563208415,"Rest of the World",2037
"Australia","LFP",0.344729542141908,"Rest of the World",2038
"Australia","LFP",0.329084223736505,"Rest of the World",2039
"Australia","LFP",0.323582748677194,"Rest of the World",2040
"Australia","LFP",0.313780862277028,"Rest of the World",2041
"Australia","LFP",0.304239571311084,"Rest of the World",2042
"Australia","LFP",0.294955443407582,"Rest of the World",2043
"Australia","LFP",0.285924781243203,"Rest of the World",2044
"Australia","LFP",0.277143653076588,"Rest of the World",2045
"Australia","LFP",0.268607921660948,"Rest of the World",2046
"Australia","LFP",0.260313271522299,"Rest of the World",2047
"Australia","LFP",0.252255234604597,"Rest of the World",2048
"Australia","LFP",0.24442921429584,"Rest of the World",2049
"Australia","LFP",0.236830507860263,"Rest of the World",2050
"Australia","NMC 111",0.000151387196402951,"Rest of the World",2024
"Australia","NMC 111",0.000111146681918515,"Rest of the World",2025
"Australia","NMC 111",9.14070593315882e-05,"Rest of the World",2026
"Australia","NMC 111",7.32411114985735e-05,"Rest of the World",2027
"Australia","NMC 111",6.34011814488015e-05,"Rest of the World",2028
"Australia","NMC 111",5.49343147530117e-05,"Rest of the World",2029
"Australia","NMC 111",4.87943594944795e-05,"Rest of the World",2030
"Australia","NMC 111",4.50420804819156e-05,"Rest of the World",2031
"Australia","NMC 111",4.05583025744977e-05,"Rest of the World",2032
"Australia","NMC 111",3.68347629787078e-05,"Rest of the World",2033
"Australia","NMC 111",3.33623788173173e-05,"Rest of the World",2034
"Australia","NMC 111",2.96729544701234e-05,"Rest of the World",2035
"Australia","NMC 111",2.69998735450295e-05,"Rest of the World",2036
"Australia","NMC 111",2.51526062565243e-05,"Rest of the World",2037
"Australia","NMC 111",2.32535762156291e-05,"Rest of the World",2038
"Australia","NMC 111",2.18319173019132e-05,"Rest of the World",2039
"Australia","NMC 111",2.14669415909244e-05,"Rest of the World",2040
"Australia","NMC 111",2.01146568928277e-05,"Rest of the World",2041
"Australia","NMC 111",1.88453079802386e-05,"Rest of the World",2042
"Australia","NMC 111",1.765408919072e-05,"Rest of the World",2043
"Australia","NMC 111",1.6536441559837e-05,"Rest of the World",2044
"Australia","NMC 111",1.54880435840695e-05,"Rest of the World",2045
"Australia","NMC 111",1.45048019563021e-05,"Rest of the World",2046
"Australia","NMC 111",1.35828423235524e-05,"Rest of the World",2047
"Australia","NMC 111",1.27185001111445e-05,"Rest of the World",2048
"Australia","NMC 111",1.19083114523107e-05,"Rest of the World",2049
"Australia","NMC 111",1.11490042572453e-05,"Rest of the World",2050
"Australia","NMC 532",0.0693038220584843,"Rest of the World",2024
"Australia","NMC 532",0.0638116196941822,"Rest of the World",2025
"Australia","NMC 532",0.059615447074609,"Rest of the World",2026
"Australia","NMC 532",0.0558766784364818,"Rest of the World",2027
"Australia","NMC 532",0.0513225985127817,"Rest of the World",2028
"Australia","NMC 532",0.0464793469661208,"Rest of the World",2029
"Australia","NMC 532",0.0439128664145794,"Rest of the World",2030
"Australia","NMC 532",0.0425513698897344,"Rest of the World",2031
"Australia","NMC 532",0.0412006149375428,"Rest of the World",2032
"Australia","NMC 532",0.0398644708627199,"Rest of the World",2033
"Australia","NMC 532",0.0386023445991206,"Rest of the World",2034
"Australia","NMC 532",0.0376319180539608,"Rest of the World",2035
"Australia","NMC 532",0.0368187443168601,"Rest of the World",2036
"Australia","NMC 532",0.035847020865688,"Rest of the World",2037
"Australia","NMC 532",0.0345965266481141,"Rest of the World",2038
"Australia","NMC 532",0.0329221554965279,"Rest of the World",2039
"Australia","NMC 532",0.0323717784067166,"Rest of the World",2040
"Australia","NMC 532",0.0313963990554109,"Rest of the World",2041
"Australia","NMC 532",0.0304467736106261,"Rest of the World",2042
"Australia","NMC 532",0.0295225714453376,"Rest of the World",2043
"Australia","NMC 532",0.0286234351845444,"Rest of the World",2044
"Australia","NMC 532",0.0277489837402932,"Rest of the World",2045
"Australia","NMC 532",0.0268988151874227,"Rest of the World",2046
"Australia","NMC 532",0.0260725094784892,"Rest of the World",2047
"Australia","NMC 532",0.0252696309978137,"Rest of the World",2048
"Australia","NMC 532",0.0244897309558707,"Rest of the World",2049
"Australia","NMC 532",0.0237323496263485,"Rest of the World",2050
"Australia","NMC 622",0.0530087702338632,"Rest of the World",2024
"Australia","NMC 622",0.0488079212105368,"Rest of the World",2025
"Australia","NMC 622",0.0455983731128161,"Rest of the World",2026
"Australia","NMC 622",0.0427386819470271,"Rest of the World",2027
"Australia","NMC 622",0.0392553794518436,"Rest of the World",2028
"Australia","NMC 622",0.0355508967725897,"Rest of the World",2029
"Australia","NMC 622",0.0335878596149633,"Rest of the World",2030
"Australia","NMC 622",0.0325464847770964,"Rest of the World",2031
"Australia","NMC 622",0.0315133259010599,"Rest of the World",2032
"Australia","NMC 622",0.0304913425218192,"Rest of the World",2033
"Australia","NMC 622",0.0295259735259101,"Rest of the World",2034
"Australia","NMC 622",0.0287837183914414,"Rest of the World",2035
"Australia","NMC 622",0.0281617420197226,"Rest of the World",2036
"Australia","NMC 622",0.027418494914093,"Rest of the World",2037
"Australia","NMC 622",0.0264620229809547,"Rest of the World",2038
"Australia","NMC 622",0.0251813381208074,"Rest of the World",2039
"Australia","NMC 622",0.024760368370089,"Rest of the World",2040
"Australia","NMC 622",0.0240143249573522,"Rest of the World",2041
"Australia","NMC 622",0.0232879800673352,"Rest of the World",2042
"Australia","NMC 622",0.0225810808116481,"Rest of the World",2043
"Australia","NMC 622",0.0218933538430387,"Rest of the World",2044
"Australia","NMC 622",0.0212245076768076,"Rest of the World",2045
"Australia","NMC 622",0.0205742348903927,"Rest of the World",2046
"Australia","NMC 622",0.0199422141999491,"Rest of the World",2047
"Australia","NMC 622",0.0193281124138755,"Rest of the World",2048
"Australia","NMC 622",0.0187315862642232,"Rest of the World",2049
"Australia","NMC 622",0.0181522841177676,"Rest of the World",2050
"Austria","NMC 721",0.185688879589915,"Europe",2024
"Austria","NMC 721",0.180953380816171,"Europe",2025
"Austria","NMC 721",0.175059719810145,"Europe",2026
"Austria","NMC 721",0.169483592277625,"Europe",2027
"Austria","NMC 721",0.163662806594389,"Europe",2028
"Austria","NMC 721",0.15685223112511,"Europe",2029
"Austria","NMC 721",0.149743112386222,"Europe",2030
"Austria","NMC 721",0.143070764467291,"Europe",2031
"Austria","NMC 721",0.136923971480704,"Europe",2032
"Austria","NMC 721",0.131251155332158,"Europe",2033
"Austria","NMC 721",0.126049119593644,"Europe",2034
"Austria","NMC 721",0.120970267724504,"Europe",2035
"Austria","NMC 721",0.116045510485027,"Europe",2036
"Austria","NMC 721",0.111507336358957,"Europe",2037
"Austria","NMC 721",0.107339776519279,"Europe",2038
"Austria","NMC 721",0.103517334403561,"Europe",2039
"Austria","NMC 721",0.099904701638979,"Europe",2040
"Austria","NMC 721",0.0964300277049712,"Europe",2041
"Austria","NMC 721",0.093163606404867,"Europe",2042
"Austria","NMC 721",0.0900895663512312,"Europe",2043
"Austria","NMC 721",0.0871932397754295,"Europe",2044
